product_id,name,category_id,price,description,created_at
PROD-00008423,Premium Headphones Version 121,CAT-006-8d6f4037,1945.07,High-quality headphones for all your needs. Premium edition with advanced features.,2024-05-21T11:22:30
PROD-00008424,Max Laptop Series 412,CAT-005-a929d897,399.37,High-quality laptop for all your needs. Max edition with advanced features.,2023-06-06T17:17:02
PROD-00008425,Essential Mouse Edition 348,CAT-009-70bb8935,1617.79,High-quality mouse for all your needs. Essential edition with advanced features.,2022-06-06T08:23:57
PROD-00008426,Standard Stand  872,CAT-004-3c98b695,1343.47,High-quality stand for all your needs. Standard edition with advanced features.,2022-05-23T12:20:06
PROD-00008427,Plus Memory Version 355,CAT-001-37321c58,1562.28,High-quality memory for all your needs. Plus edition with advanced features.,2020-03-12T15:36:16
PROD-00008428,Mini Cover Model 70,CAT-008-da46913e,1590.56,High-quality cover for all your needs. Mini edition with advanced features.,2022-08-11T05:19:50
PROD-00008429,Ultra Phone Model 160,CAT-008-da46913e,2477.64,High-quality phone for all your needs. Ultra edition with advanced features.,2024-04-30T06:41:27
PROD-00008430,Portable Speaker Series 283,CAT-005-a929d897,2812.18,High-quality speaker for all your needs. Portable edition with advanced features.,2023-10-03T21:07:10
PROD-00008431,Portable Headphones Version 400,CAT-007-592f34fa,2871.07,High-quality headphones for all your needs. Portable edition with advanced features.,2022-06-09T09:52:29
PROD-00008432,Ultra Memory Version 805,CAT-008-da46913e,359.01,High-quality memory for all your needs. Ultra edition with advanced features.,2024-07-31T06:23:46
PROD-00008433,Wireless Tablet Version 70,CAT-009-70bb8935,514.69,High-quality tablet for all your needs. Wireless edition with advanced features.,2024-03-01T16:37:52
PROD-00008434,Standard Cover Series 303,CAT-008-da46913e,1396.31,High-quality cover for all your needs. Standard edition with advanced features.,2023-07-21T12:05:16
PROD-00008435,Plus Battery Edition 384,CAT-003-7208bde3,1393.8,High-quality battery for all your needs. Plus edition with advanced features.,2021-12-31T07:06:34
PROD-00008436,Standard Camera Model 656,CAT-009-70bb8935,2490.29,High-quality camera for all your needs. Standard edition with advanced features.,2024-06-03T11:47:40
PROD-00008437,Basic Charger Version 508,CAT-006-8d6f4037,2566.33,High-quality charger for all your needs. Basic edition with advanced features.,2021-01-10T15:33:18
PROD-00008438,Essential Headphones Edition 284,CAT-006-8d6f4037,1037.12,High-quality headphones for all your needs. Essential edition with advanced features.,2023-09-23T09:30:12
PROD-00008439,Portable Cover Model 742,CAT-008-da46913e,1807.36,High-quality cover for all your needs. Portable edition with advanced features.,2020-07-08T14:35:15
PROD-00008440,Plus Cover Model 853,CAT-005-a929d897,1896.42,High-quality cover for all your needs. Plus edition with advanced features.,2023-03-05T17:48:48
PROD-00008441,Mini Headphones Model 21,CAT-002-1859ba33,1459.94,High-quality headphones for all your needs. Mini edition with advanced features.,2020-11-18T17:51:55
PROD-00008442,Advanced Speaker Model 155,CAT-008-da46913e,524.53,High-quality speaker for all your needs. Advanced edition with advanced features.,2022-12-27T21:23:55
PROD-00008443,Portable Mouse Model 654,CAT-003-7208bde3,1728.34,High-quality mouse for all your needs. Portable edition with advanced features.,2024-09-17T21:45:46
PROD-00008444,Mini Stand Version 708,CAT-003-7208bde3,782.41,High-quality stand for all your needs. Mini edition with advanced features.,2023-02-13T09:15:46
PROD-00008445,Mini Charger Series 335,CAT-002-1859ba33,1499.21,High-quality charger for all your needs. Mini edition with advanced features.,2022-06-16T00:21:07
PROD-00008446,Compact Memory Edition 442,CAT-006-8d6f4037,476.47,High-quality memory for all your needs. Compact edition with advanced features.,2023-06-07T19:11:51
PROD-00008447,Ultra Keyboard Edition 222,CAT-008-da46913e,930.32,High-quality keyboard for all your needs. Ultra edition with advanced features.,2024-04-18T20:51:17
PROD-00008448,Standard Keyboard Series 25,CAT-003-7208bde3,390.27,High-quality keyboard for all your needs. Standard edition with advanced features.,2022-05-05T00:27:40
PROD-00008449,Basic Laptop Version 300,CAT-010-030b3d37,1223.38,High-quality laptop for all your needs. Basic edition with advanced features.,2023-11-22T17:49:51
PROD-00008450,Pro Stand Edition 161,CAT-001-37321c58,2862.34,High-quality stand for all your needs. Pro edition with advanced features.,2020-11-27T23:35:57
PROD-00008451,Standard Speaker  473,CAT-007-592f34fa,150.82,High-quality speaker for all your needs. Standard edition with advanced features.,2023-07-01T13:05:14
PROD-00008452,Plus Camera Version 175,CAT-006-8d6f4037,110.3,High-quality camera for all your needs. Plus edition with advanced features.,2024-11-17T01:03:14
PROD-00008453,Elite Mouse Model 753,CAT-010-030b3d37,1033.98,High-quality mouse for all your needs. Elite edition with advanced features.,2021-08-29T05:46:14
PROD-00008454,Advanced Mouse Model 384,CAT-001-37321c58,1273.19,High-quality mouse for all your needs. Advanced edition with advanced features.,2022-12-15T06:06:41
PROD-00008455,Premium Stand  398,CAT-002-1859ba33,2022.34,High-quality stand for all your needs. Premium edition with advanced features.,2022-11-09T07:32:00
PROD-00008456,Smart Memory  260,CAT-005-a929d897,2011.62,High-quality memory for all your needs. Smart edition with advanced features.,2021-01-28T08:25:07
PROD-00008457,Elite Stand Edition 595,CAT-005-a929d897,225.84,High-quality stand for all your needs. Elite edition with advanced features.,2020-03-25T16:07:32
PROD-00008458,Advanced Phone Series 34,CAT-009-70bb8935,1713.47,High-quality phone for all your needs. Advanced edition with advanced features.,2024-03-07T13:56:07
PROD-00008459,Max Phone Edition 60,CAT-007-592f34fa,439.9,High-quality phone for all your needs. Max edition with advanced features.,2021-08-02T10:31:55
PROD-00008460,Basic Cable Model 714,CAT-008-da46913e,951.98,High-quality cable for all your needs. Basic edition with advanced features.,2023-03-15T03:32:20
PROD-00008461,Plus Storage Series 912,CAT-010-030b3d37,1229.15,High-quality storage for all your needs. Plus edition with advanced features.,2022-11-14T00:40:13
PROD-00008462,Wireless Case Edition 240,CAT-002-1859ba33,2848.46,High-quality case for all your needs. Wireless edition with advanced features.,2021-10-20T00:41:16
PROD-00008463,Ultra Mouse Series 34,CAT-008-da46913e,2482.15,High-quality mouse for all your needs. Ultra edition with advanced features.,2022-06-10T01:27:51
PROD-00008464,Elite Tablet Model 955,CAT-008-da46913e,1377.66,High-quality tablet for all your needs. Elite edition with advanced features.,2021-05-30T15:34:37
PROD-00008465,Pro Memory Version 260,CAT-010-030b3d37,2794.21,High-quality memory for all your needs. Pro edition with advanced features.,2022-10-29T23:02:56
PROD-00008466,Smart Battery  198,CAT-007-592f34fa,1465.04,High-quality battery for all your needs. Smart edition with advanced features.,2022-06-29T11:56:02
PROD-00008467,Pro Memory Version 34,CAT-002-1859ba33,1463.57,High-quality memory for all your needs. Pro edition with advanced features.,2023-05-02T12:44:05
PROD-00008468,Smart Screen  462,CAT-004-3c98b695,2717.61,High-quality screen for all your needs. Smart edition with advanced features.,2024-05-21T22:39:16
PROD-00008469,Premium Monitor Model 66,CAT-004-3c98b695,108.92,High-quality monitor for all your needs. Premium edition with advanced features.,2022-12-23T15:11:47
PROD-00008470,Pro Storage Series 968,CAT-004-3c98b695,1593.59,High-quality storage for all your needs. Pro edition with advanced features.,2023-02-05T05:59:52
PROD-00008471,Smart Mouse Series 216,CAT-008-da46913e,1486.44,High-quality mouse for all your needs. Smart edition with advanced features.,2020-05-17T10:28:19
PROD-00008472,Ultra Watch  822,CAT-001-37321c58,1198.61,High-quality watch for all your needs. Ultra edition with advanced features.,2022-01-22T08:19:38
PROD-00008473,Compact Mouse Edition 286,CAT-009-70bb8935,2046.97,High-quality mouse for all your needs. Compact edition with advanced features.,2023-05-25T00:42:27
PROD-00008474,Wireless Speaker Version 36,CAT-005-a929d897,2534.26,High-quality speaker for all your needs. Wireless edition with advanced features.,2021-06-10T01:04:40
PROD-00008475,Max Monitor Version 742,CAT-006-8d6f4037,981.39,High-quality monitor for all your needs. Max edition with advanced features.,2022-08-24T05:19:54
PROD-00008476,Pro Cover  254,CAT-004-3c98b695,1979.47,High-quality cover for all your needs. Pro edition with advanced features.,2024-11-08T10:19:41
PROD-00008477,Plus Phone Series 124,CAT-005-a929d897,2014.3,High-quality phone for all your needs. Plus edition with advanced features.,2020-08-28T11:18:39
PROD-00008478,Standard Stand  850,CAT-001-37321c58,942.48,High-quality stand for all your needs. Standard edition with advanced features.,2023-03-26T18:58:14
PROD-00008479,Basic Phone Series 989,CAT-010-030b3d37,2573.32,High-quality phone for all your needs. Basic edition with advanced features.,2023-02-13T10:21:14
PROD-00008480,Ultra Watch Model 602,CAT-001-37321c58,2275.16,High-quality watch for all your needs. Ultra edition with advanced features.,2022-04-03T21:32:33
PROD-00008481,Elite Screen Version 888,CAT-001-37321c58,509.19,High-quality screen for all your needs. Elite edition with advanced features.,2023-07-11T14:37:32
PROD-00008482,Plus Phone Edition 11,CAT-004-3c98b695,970.94,High-quality phone for all your needs. Plus edition with advanced features.,2021-06-07T03:05:25
PROD-00008483,Elite Cover Series 772,CAT-005-a929d897,1196.99,High-quality cover for all your needs. Elite edition with advanced features.,2022-04-14T06:27:17
PROD-00008484,Advanced Charger Version 10,CAT-005-a929d897,1616.49,High-quality charger for all your needs. Advanced edition with advanced features.,2023-01-15T00:38:30
PROD-00008485,Essential Tablet Model 600,CAT-010-030b3d37,103.79,High-quality tablet for all your needs. Essential edition with advanced features.,2023-06-11T01:08:37
PROD-00008486,Mini Stand Series 181,CAT-003-7208bde3,2023.12,High-quality stand for all your needs. Mini edition with advanced features.,2024-02-16T12:30:24
PROD-00008487,Portable Tablet Model 79,CAT-008-da46913e,1530.94,High-quality tablet for all your needs. Portable edition with advanced features.,2020-12-20T08:27:21
PROD-00008488,Pro Cable  729,CAT-003-7208bde3,2047.88,High-quality cable for all your needs. Pro edition with advanced features.,2021-07-08T17:21:38
PROD-00008489,Advanced Storage Model 416,CAT-010-030b3d37,880.59,High-quality storage for all your needs. Advanced edition with advanced features.,2021-03-09T18:35:18
PROD-00008490,Advanced Keyboard Series 902,CAT-010-030b3d37,434.67,High-quality keyboard for all your needs. Advanced edition with advanced features.,2022-12-17T16:01:31
PROD-00008491,Elite Memory Edition 73,CAT-009-70bb8935,1334.8,High-quality memory for all your needs. Elite edition with advanced features.,2024-01-26T08:35:53
PROD-00008492,Smart Stand Model 502,CAT-007-592f34fa,1129.35,High-quality stand for all your needs. Smart edition with advanced features.,2024-02-14T11:38:16
PROD-00008493,Pro Mouse Edition 884,CAT-006-8d6f4037,2523.54,High-quality mouse for all your needs. Pro edition with advanced features.,2024-06-05T00:27:42
PROD-00008494,Essential Camera Version 444,CAT-001-37321c58,1503.95,High-quality camera for all your needs. Essential edition with advanced features.,2024-10-04T16:44:32
PROD-00008495,Elite Camera Edition 49,CAT-009-70bb8935,611.05,High-quality camera for all your needs. Elite edition with advanced features.,2021-08-27T07:29:52
PROD-00008496,Plus Battery Series 402,CAT-002-1859ba33,1061.52,High-quality battery for all your needs. Plus edition with advanced features.,2024-11-25T12:16:04
PROD-00008497,Pro Stand Version 535,CAT-007-592f34fa,1153.79,High-quality stand for all your needs. Pro edition with advanced features.,2024-05-27T07:59:54
PROD-00008498,Premium Memory Model 493,CAT-010-030b3d37,1113.96,High-quality memory for all your needs. Premium edition with advanced features.,2022-11-09T14:37:56
PROD-00008499,Elite Phone Model 51,CAT-003-7208bde3,2436.57,High-quality phone for all your needs. Elite edition with advanced features.,2024-02-14T09:46:14
PROD-00008500,Mini Laptop  207,CAT-007-592f34fa,1980.44,High-quality laptop for all your needs. Mini edition with advanced features.,2020-02-18T22:53:26
PROD-00008501,Ultra Screen Model 634,CAT-003-7208bde3,1685.33,High-quality screen for all your needs. Ultra edition with advanced features.,2021-12-30T16:36:46
PROD-00008502,Smart Camera Version 821,CAT-002-1859ba33,801.93,High-quality camera for all your needs. Smart edition with advanced features.,2020-12-12T07:08:41
PROD-00008503,Elite Screen Edition 461,CAT-003-7208bde3,1501.47,High-quality screen for all your needs. Elite edition with advanced features.,2024-11-02T00:20:46
PROD-00008504,Elite Storage Series 647,CAT-003-7208bde3,2058.85,High-quality storage for all your needs. Elite edition with advanced features.,2024-04-12T17:01:33
PROD-00008505,Portable Speaker  336,CAT-005-a929d897,481.82,High-quality speaker for all your needs. Portable edition with advanced features.,2023-07-18T07:02:11
PROD-00008506,Standard Keyboard  253,CAT-004-3c98b695,2820.26,High-quality keyboard for all your needs. Standard edition with advanced features.,2024-11-18T16:35:16
PROD-00008507,Essential Battery Series 145,CAT-005-a929d897,99.03,High-quality battery for all your needs. Essential edition with advanced features.,2024-01-04T08:50:08
PROD-00008508,Pro Battery Model 801,CAT-010-030b3d37,2488.73,High-quality battery for all your needs. Pro edition with advanced features.,2024-04-09T17:19:30
PROD-00008509,Basic Case Model 681,CAT-009-70bb8935,86.1,High-quality case for all your needs. Basic edition with advanced features.,2024-04-21T14:33:57
